x,v_ana,d_ana,v_gts_fo,d_gts_fo,v_gts_tvd,d_gts_tvd,v_lts_fo,d_lts_fo,v_lts_tvd,d_lts_tvd
3.525,0.0,4.0,6.37394026455e-11,3.99999999996,0.0,4.0,6.32016216876e-11,3.99999999996,0.0,4.0
3.575,0.0,4.0,1.31898231923e-10,3.99999999992,0.0,4.0,1.30830200493e-10,3.99999999992,0.0,4.0
3.625,0.0,4.0,2.69876395548e-10,3.99999999983,0.0,4.0,2.67778952637e-10,3.99999999983,0.0,4.0
3.675,0.0,4.0,5.45964957319e-10,3.99999999965,0.0,4.0,5.41895354718e-10,3.99999999965,0.0,4.0
3.725,0.0,4.0,1.09198928391e-09,3.9999999993,0.0,4.0,1.08419038572e-09,3.99999999931,0.0,4.0
3.775,0.0,4.0,2.15926221075e-09,3.99999999862,0.0,4.0,2.1444991587e-09,3.99999999863,0.0,4.0
3.825,0.0,4.0,4.22089833509e-09,3.9999999973,0.0,4.0,4.19329201703e-09,3.99999999732,0.0,4.0
3.875,0.0,4.0,8.15633311259e-09,3.99999999479,0.0,4.0,8.10534881526e-09,3.99999999482,0.0,4.0
3.925,0.0,4.0,1.55795025914e-08,3.99999999005,0.0,4.0,1.54865171903e-08,3.99999999011,0.0,4.0
3.975,0.0,4.0,2.94142920118e-08,3.99999998122,0.0,4.0,2.92468274469e-08,3.99999998132,0.0,4.0
4.025,0.0,4.0,5.48891449848e-08,3.99999996495,0.0,4.0,5.45913503928e-08,3.99999996514,0.0,4.0
4.075,0.0,4.0,1.01231211301e-07,3.99999993536,0.0,4.0,1.00708389317e-07,3.99999993569,0.0,4.0
4.125,0.0,4.0,1.84509384123e-07,3.99999988218,0.0,4.0,1.83603259544e-07,3.99999988276,0.0,4.0
4.175,0.0,4.0,3.32333592933e-07,3.99999978779,0.0,4.0,3.30783440952e-07,3.99999978878,0.0,4.0
4.225,0.0,4.0,5.91503060954e-07,3.9999996223,0.0,4.0,5.8888569449e-07,3.99999962397,0.0,4.0
4.275,0.0,4.0,1.04025892541e-06,3.99999933574,0.0,4.0,1.0358977024e-06,3.99999933853,0.0,4.0
4.325,0.0,4.0,1.80759800193e-06,3.99999884576,0.0,4.0,1.80042743688e-06,3.99999885034,0.0,4.0
4.375,0.0,4.0,3.10321571009e-06,3.99999801844,0.0,4.0,3.09158395595e-06,3.99999802587,0.0,4.0
4.425,0.0,4.0,5.26314185848e-06,3.99999663922,0.0,4.0,5.24452841281e-06,3.9999966511,0.0,4.0
4.475,0.0,4.0,8.818079499e-06,3.99999436921,5.6898930012e-16,4.0,8.78870039005e-06,3.99999438797,5.38911107895e-16,4.0
4.525,0.0,4.0,1.45938930001e-05,3.99999068106,5.31519273039e-15,4.0,1.45481611703e-05,3.99999071026,5.17326011832e-15,4.0
4.575,0.0,4.0,2.38565982945e-05,3.99998476636,2.15383266777e-14,4.0,2.37864040332e-05,3.99998481118,2.11788209584e-14,4.0
4.625,0.0,4.0,3.85174709535e-05,3.99997540466,7.33718641399e-14,4.0,3.84112476868e-05,3.99997547248,7.20203785471e-14,4.0
4.675,0.0,4.0,6.14172469512e-05,3.99996078201,2.37435071604e-13,4.0,6.12587935689e-05,3.9999608832,2.31523972258e-13,4.0
4.725,0.0,4.0,9.67113919552e-05,3.99993824499,7.53092033179e-13,4.0,9.64784365642e-05,3.99993839374,7.35137949387e-13,4.0
4.775,0.0,4.0,0.000150380364114,3.99990397481,2.34771924124e-12,4.0,0.000150042878151,3.99990419031,2.295821753e-12,4.0
4.825,0.0,4.0,0.000230888741413,3.99985256658,7.20155879375e-12,4.0,0.000230407049373,3.99985287417,7.0488943203e-12,4.0
4.875,0.0,4.0,0.000350013847919,3.99977650022,2.17255796687e-11,3.99999999999,0.000349336627354,3.99977693265,2.12806241632e-11,3.99999999999
4.925,0.0,4.0,0.000523856789757,3.99966549508,6.44229253284e-11,3.99999999996,0.000522919117259,3.99966609382,6.31675799836e-11,3.99999999996
4.975,0.0,4.0,0.000774035378233,3.99950574863,1.87743959274e-10,3.99999999988,0.000772757045292,3.9995065649,1.8427323998e-10,3.99999999988
5.025,0.0,4.0,0.00112903844975,3.99927907245,5.3755869205e-10,3.99999999966,0.00112732283926,3.99928016794,5.28160965669e-10,3.99999999966
5.075,0.0,4.0,0.00162569458177,3.99896195578,1.51172831234e-09,3.99999999903,0.00162342844909,3.99896340277,1.48682244823e-09,3.99999999905
5.125,0.0,4.0,0.00231067641802,3.99852460749,4.1739720319e-09,3.99999999733,0.00230773094388,3.99852648824,4.10944619195e-09,3.99999999738
5.175,0.0,4.0,0.00324192768624,3.99793004927,1.13106471893e-08,3.99999999278,0.00323816114569,3.99793245422,1.11473833502e-08,3.99999999288
5.225,0.0,4.0,0.00448986827288,3.99713335316,3.00683434873e-08,3.9999999808,0.00448513058,3.9971363781,2.96653124625e-08,3.99999998106
5.275,0.0,4.0,0.00613820973169,3.99608113211,7.8383614761e-08,3.99999994995,0.00613234896601,3.99608487395,7.74138793962e-08,3.99999995057
5.325,0.0,4.0,0.00828420641233,3.99471139646,2.00276387327e-07,3.99999987211,0.00827707721482,3.99471594785,1.98004435433e-07,3.99999987356
5.375,0.0,4.0,0.0110381824118,3.99295388035,5.01304399309e-07,3.99999967989,0.0110296558738,3.99295932337,4.96126880868e-07,3.9999996832
5.425,0.0,4.0,0.0145222157257,3.99073091537,1.22857218912e-06,3.99999921549,0.01451219012,3.99073731465,1.21710763305e-06,3.99999922281
5.475,0.0,4.0,0.0188679280242,3.98795888576,2.94622627202e-06,3.99999811868,0.0188563394882,3.98796628162,2.92158665341e-06,3.99999813442
5.525,0.0,4.0,0.024213415722,3.9845502425,6.90895270694e-06,3.99999558828,0.0242002478509,3.98455864483,6.85760987663e-06,3.99999562107
5.575,0.0,4.0,0.0306994544225,3.98041599094,1.58316167548e-05,3.99998989071,0.0306847457045,3.98042537445,1.57280004943e-05,3.99998995688
5.625,0.0,4.0,0.0384651996081,3.97546850701,3.54208267761e-05,3.99997738202,0.038449047754,3.97547880849,3.52185144226e-05,3.99997751121
5.675,0.0,4.0,0.04764367598,3.9696244905,7.73086089833e-05,3.99995063462,0.0476262384664,3.96963560852,7.69268216814e-05,3.99995087841
5.725,0.0,4.0,0.058357383281,3.96280784027,0.000164438683631,3.999894998,0.0583388737931,3.96281963756,0.000163743025321,3.99989544222
5.775,0.0,4.0,0.0707143408421,3.95495223882,0.000340492615515,3.9997825802,0.0706950217266,3.95496454716,0.000339269918885,3.99978336098
5.825,0.0,4.0,0.0848048473157,3.94600326305,0.000685492493047,3.99956228673,0.0847850185601,3.94601589048,0.000683421688713,3.99956360917
5.875,0.0,4.0,0.100699154358,3.93591988895,0.00133995786882,3.99914440242,0.100679139951,3.9359326286,0.001336582379,3.99914655827
5.925,0.0,4.0,0.118446157004,3.92467532124,0.00253929180406,3.99837865752,0.118426289756,3.92468796112,0.0025340042893,3.99838203528
5.975,0.0,4.0,0.138073104689,3.9122571446,0.00465747178593,3.99702639836,0.138053710683,3.91226947768,0.00464952867205,3.99703147473
6.025,0.0,4.0,0.15958624943,3.89866685183,0.00825368661535,3.99473099327,0.15956763325,3.89867868547,0.00824227549244,3.99473829179
6.075,0.0,4.0,0.182972281709,3.88391884824,0.0141072908068,3.99099595624,0.182954713445,3.88393001251,0.014091673079,3.99100595937
6.125,0.0,4.0,0.208200364869,3.86803905911,0.023217779388,3.98518588798,0.208184069705,3.86804941332,0.0231975145616,3.98519889871
6.175,0.0,4.0,0.235224565283,3.85106327602,0.0367434037105,3.97656731116,0.235209716203,3.85107271326,0.0367186230364,3.97658328359
6.225,0.0,4.0,0.263986484085,3.8330353726,0.0558626777081,3.9643994612,0.263973197973,3.833043822,0.0558343197777,3.96441785282
6.275,0.037233714675298124,3.9762597095995096,0.294417920744,3.81400550378,0.0815718308633,3.94806611345,0.294406257883,3.81401293063,0.0815417103622,3.9480858373
6.325,0.09278927023085437,3.940968747094586,0.326443432515,3.79402838014,0.114471029726,3.92721340297,0.326433399252,3.79403478391,0.114441624216,3.92723295134
6.375,0.14834482578640973,3.9058350944649467,0.359982690727,3.77316168357,0.154622144101,3.90183930534,0.359974244859,3.77316709425,0.154596062166,3.90185707258
6.425,0.20390038134196597,3.8708587517105935,0.394952570419,3.75146466692,0.201559529234,3.87228248569,0.394945628704,3.75146914004,0.201538716611,3.87229726258
6.475,0.25945593689752133,3.8360397188315236,0.431268940766,3.72899695887,0.254503894322,3.83908080795,0.431263387851,3.72900056967,0.254488223125,3.83909267746
6.525,0.31501149245307847,3.801377995827738,0.46884814873,3.70581757868,0.312832206951,3.80267117365,0.468843846749,3.70582041591,0.312818171039,3.80268236281
6.575,0.3705670480086347,3.7668735826992377,0.507608206786,3.68198415266,0.375499714162,3.76381592237,0.507605004903,3.68198631249,0.375523811831,3.76380374107
6.625,0.42612260356419007,3.7325264794460216,0.547469708058,3.65755231604,0.437289170698,3.72568657285,0.547467451306,3.65755389651,0.437308712022,3.725676703
6.675,0.4816781591197463,3.6983366860680906,0.588356499487,3.63257527897,0.497733794419,3.68878777478,0.588355036396,3.63257637522,0.497750750429,3.68877966503
6.725,0.5372337146753017,3.664304202565443,0.63019614693,3.60710353309,0.556438505213,3.65236194014,0.630195335573,3.60710423367,0.556453143002,3.65235439579
6.775,0.5927892702308588,3.6304290289380807,0.672920226334,3.58118467524,0.615287422493,3.61723889601,0.67291993864,3.58118505954,0.615301553567,3.61723306588
6.825,0.6483448257864142,3.5967111651860026,0.716464473407,3.55486332595,0.672523303142,3.58205984686,0.716464597723,3.55486346272,0.672535448723,3.58205387696
6.875,0.7039003813419704,3.5631506113092097,0.760768821213,3.5281811227,0.729692687672,3.54765781528,0.760769263294,3.52818106959,0.729704161175,3.54765208594
6.925,0.7594559368975258,3.529747367307701,0.80577735153,3.50117677007,0.786731746233,3.51388471252,0.805778034195,3.50117657395,0.786744374716,3.51388064337
6.975,0.815011492453082,3.4965014331814777,0.851438181988,3.4738861321,0.842690327965,3.47998353661,0.851439043804,3.47388583,0.8426998272,3.47997818207
7.025,0.8705670480086383,3.4634128089305376,0.897703307339,3.4463423541,0.898832528672,3.44669894956,0.89770430066,3.44634197449,0.898842414965,3.44669385582
7.075,0.9261226035641945,3.4304814945548827,0.944528409782,3.41857600405,0.954987310485,3.41391754584,0.944529498489,3.41857556831,0.954998203565,3.41391430024
7.125,0.9816781591197499,3.397707490054512,0.991872650251,3.39061522549,1.01034400945,3.3809790234,0.991873807459,3.39061474936,1.01035307518,3.38097447203
7.175,1.0372337146753061,3.3650907954294267,1.03969844995,3.36248589573,1.06570937501,3.3484439263,1.03969965588,3.36248539063,1.06571767142,3.34843909536
7.225,1.0927892702308624,3.3326314106796264,1.08797126921,3.33421178463,1.12135380534,3.31644823661,1.08797250934,3.33421125884,1.12136300665,3.31644520626
7.275,1.1483448257864177,3.3003293358051096,1.13665938898,3.30581471058,1.17647278638,3.28435664199,1.13666065257,3.3058141701,1.17648219588,3.28435318641
7.325,1.2039003813419749,3.268184570805877,1.18573369862,3.27731469106,1.23123410804,3.25240936514,1.18573497758,3.27731414035,1.2312402964,3.25240532845
7.375,1.2594559368975302,3.2361971156819296,1.23516749287,3.24873008635,1.28650467711,3.22101244458,1.23516878089,3.2487295288,1.28651318131,3.22100938396
7.425,1.3150114924530856,3.2043669704332665,1.28493627936,3.22007773502,1.34156032384,3.18971941567,1.28493757137,3.22007717332,1.34156996202,3.18971687405
7.475,1.370567048008641,3.1726941350598885,1.33501759798,3.19137308094,1.39599372344,3.15831932657,1.33501888975,3.19137251728,1.39599941274,3.15831517016
7.525,1.426122603564198,3.141178609561793,1.38539085237,3.16263029134,1.45082798502,3.12736774809,1.38539214028,3.16262972759,1.45083501079,3.12736398749
7.575,1.4816781591197552,3.1098203939389837,1.43603715368,3.1338623661,1.50582131606,3.09678269192,1.43603843454,3.13386180386,1.50582949687,3.09678072701
7.625,1.5372337146753106,3.0786194881914613,1.48693917638,3.1050812384,1.56032569207,3.06603635427,1.48694044738,3.10508067908,1.56033306349,3.06603339199
7.675,1.592789270230866,3.0475758923192213,1.53808102571,3.07629786712,1.61462638808,3.03544467713,1.53808228434,3.07629731198,1.61463065451,3.03544125264
7.725,1.6483448257864213,3.0166896063222657,1.58944811625,3.04752232142,1.66948174428,3.00535382154,1.58944936022,3.04752177157,1.66948899133,3.00535130731
7.775,1.7039003813419784,2.9859606302005934,1.64102706086,3.01876385791,1.72421578103,2.97536771636,1.64102828815,3.01876331435,1.72422413567,2.97536613027
7.825,1.7594559368975338,2.9553889639542072,1.6928055696,2.99003099102,1.77831786327,2.94520466378,1.69280677838,2.99003045461,1.77832250614,2.94520118041
7.875,1.815011492453091,2.9249746075831053,1.74477235767,2.96133155689,1.83272687601,2.91541004407,1.74477354628,2.96133102843,1.83273183658,2.9154064249
7.925,1.8705670480086463,2.8947175610872886,1.79691706187,2.9326727715,1.88751747491,2.88606727726,1.79691822884,2.93267225168,1.88752314761,2.88606630032
7.975,1.9261226035642016,2.8646178244667553,1.84923016492,2.90406128329,1.94200433905,2.85661782952,1.84923130892,2.90406077272,1.94201309069,2.85661643879
8.025,1.9816781591197588,2.834675397721508,1.90170292703,2.87550322085,1.99589424032,2.82708304497,1.90170404688,2.87550272007,1.99589636072,2.82707925115
8.075,2.037233714675314,2.8048902808515432,1.95432732409,2.84700423599,2.05041328901,2.79804225922,1.95432841872,2.84700374549,2.05041825193,2.79803922148
8.125,2.0927892702308695,2.7752624738568654,2.00709599206,2.81856954273,2.10516634759,2.7693725408,2.00709706053,2.81856906292,2.10517324397,2.76937195177
8.175,2.1483448257864266,2.74579197673747,2.06000217706,2.79020395237,2.15940720075,2.74046643988,2.06000321853,2.79020348362,2.15941339214,2.74046488868
8.225,2.203900381341982,2.7164787894933617,2.1130396907,2.76191190506,2.21318909456,2.71157473021,2.11304070442,2.76191144769,2.21319049755,2.71157153365
8.275,2.259455936897539,2.687322912124534,2.16620287028,2.73369749815,2.26773466703,2.68322987172,2.1662038556,2.73369705243,2.26773879429,2.6832270379
8.325,2.3150114924530927,2.658324344630995,2.21948654363,2.70556451155,2.32248322392,2.65522679549,2.21948749996,2.70556407773,2.32249033845,2.6552268711
8.375,2.37056704800865,2.629483087012738,2.27288599822,2.67751643033,2.37660654293,2.62693728984,2.27288692505,2.67751600859,2.37661257046,2.62693605718
8.425,2.426122603564207,2.6007991392697676,2.32639695437,2.64955646465,2.43022013857,2.59865068038,2.32639785127,2.64955605518,2.43022067713,2.59864776613
8.475,2.4816781591197623,2.5722725014020806,2.38001554245,2.62168756739,2.48462689909,2.57089793466,2.38001640905,2.62168717032,2.48462897147,2.57089461876
8.525,2.5372337146753194,2.543903173409678,2.4337382839,2.59391244932,2.53943882269,2.54360476473,2.43373911988,2.59391206477,2.53944463625,2.54360560932
8.575,2.592789270230873,2.5156911552925614,2.48756207614,2.56623359213,2.59366939854,2.51603681644,2.48756288124,2.5662332202,2.59367775892,2.51603677941
8.625,2.64834482578643,2.4876364470507264,2.54148418131,2.53865325919,2.6471004347,2.48832200486,2.54148495532,2.53865289994,2.64709986965,2.48831917737
8.675,2.7039003813419873,2.4597390486841775,2.59550221912,2.51117350412,2.70112833447,2.46103183348,2.59550296188,2.51117315762,2.70112672432,2.46102670361
8.725,2.7594559368975426,2.4319989601929137,2.64961416396,2.48379617716,2.75598379609,2.43439923619,2.64961487538,2.48379584345,2.75598907272,2.43440016082
8.775,2.815011492453098,2.4044161815769343,2.70381834667,2.4565229291,2.81053889485,2.40766889154,2.70381902671,2.45652260823,2.81054828749,2.40767060116
8.825,2.8705670480086534,2.376990712836239,2.75811346154,2.42935521274,2.8640416686,2.38058625521,2.75811411025,2.42935490476,2.86404364519,2.38058412105
8.875,2.9261226035642105,2.349722553970829,2.81249857929,2.40229428151,2.91759062764,2.35374079592,2.8124991968,2.40229398647,2.91758785673,2.35373758661
8.925,2.9816781591197676,2.3226117049807016,2.86697316688,2.37534118489,2.97211916875,2.32749305714,2.86697375343,2.37534090289,2.97212048752,2.32749087026
8.975,3.037233714675321,2.295658165865862,2.92153711573,2.34849676021,3.02705525636,2.3016342631,2.92153767173,2.34849649139,3.02706263032,2.30163639919
9.025,3.0927892702308784,2.268861936626303,2.97619077997,2.32176161999,3.08104472136,2.27536322173,2.97619130601,2.32176136454,3.08105105105,2.27536351273
9.075,3.1483448257864337,2.2422230172620328,3.03093502711,2.29513613388,3.13435210103,2.2489953165,3.03093552405,2.2951358921,3.1343509083,2.24899305132
9.125,3.203900381341991,2.2157414077730433,3.08577130457,2.26862040403,3.18826060111,2.22303012389,3.08577177356,2.26862017633,3.18825625175,2.22302523404
9.175,3.259455936897546,2.1894171081593417,3.14070172616,2.24221423187,3.24319631786,2.19774674233,3.14070216877,2.24221401883,3.24319889106,2.19774744417
9.225,3.3150114924531016,2.1632501184209243,3.19572918501,2.21591707404,3.29794124086,2.1724298758,3.19572960326,2.21591687642,3.29795108475,2.17243268383
9.275,3.3705670480086587,2.1372404385577894,3.25085750095,2.1897279838,3.35154152937,2.14670921709,3.2508578974,2.18972780257,3.35154360859,2.146708397
9.325,3.426122603564214,2.1113880685699407,3.30609161476,2.16364553317,3.40503317926,2.12111996138,3.30609199253,2.16364536953,3.4050298816,2.12111794276
9.375,3.4816781591197694,2.0856930084573744,3.36143784612,2.1376677086,3.45935448551,2.09598935809,3.36143820893,2.13766756398,3.45934726469,2.09598378955
9.425,3.5372337146753265,2.060155258220095,3.4169042408,2.11179176985,3.51463916112,2.07146474034,3.41690459291,2.11179164587,3.5146481294,2.07146847501
9.475,3.592789270230882,2.034774817858099,3.47250104472,2.08601405634,3.56922207868,2.04662657984,3.47250139082,2.08601395478,3.56922954013,2.04662864287
9.525,3.648344825786439,2.0095516873713883,3.52824136286,2.06032971724,3.62290197953,2.021491148,3.5282417079,2.06032963991,3.62290156864,2.02148978895
9.575,3.7039003813419926,1.9844858667599619,3.58414209458,2.03473232723,3.67686536757,1.99656791934,3.58414244348,2.03473227588,3.67686126481,1.99656569205
9.625,3.7594559368975498,1.9595773560238197,3.64022529397,2.00921332651,3.73181494876,1.97210364326,3.6402256513,2.00921330268,3.73180940718,1.97210008224
9.675,3.815011492453107,1.9348261551629617,3.69652020599,1.98376118119,3.78766644918,1.94806024894,3.6965205756,1.98376118605,3.78767568583,1.9480640421
9.725,3.8705670480086622,1.91023226417739,3.75306641851,1.95836008169,3.84269708918,1.92356563571,3.75306680313,1.95836011588,3.84270224488,1.92356717137
9.775,3.9261226035642194,1.8857956830671005,3.80991893961,1.93298784357,3.89724644873,1.89880871985,3.80991934046,1.93298790705,3.89724462008,1.89880736724
9.825,3.981678159119773,1.8615164118320982,3.8671567714,1.90761235949,3.95243488229,1.87421430349,3.86715718791,1.90761245148,3.95243056478,1.87421201881
9.875,4.03723371467533,1.8373944504723774,3.92489822445,1.88218525815,4.0089481357,1.85002303066,3.92489865402,1.88218537706,4.00894593775,1.85002195985
9.925,4.092789270230887,1.8134297989879435,3.98333017091,1.85662979007,4.06629179827,1.82594851787,3.9833306088,1.8566299336,4.06629813713,1.82595103608
9.975,4.148344825786443,1.7896224573787958,4.04276876742,1.83081569073,4.12266494228,1.80134411973,4.04276920646,1.83081585616,4.12266720673,1.80134499539
10.025,4.203900381341998,1.7659724256449287,4.10380329099,1.80449963257,4.17859323592,1.77701979671,4.10380371989,1.80449981777,4.17859211769,1.77701931509
10.075,4.259455936897553,1.7424797037863486,4.16783214174,1.77710151179,4.23295260234,1.75374639215,4.16783253168,1.77710172128,4.23294870006,1.75374483246
10.125,4.31501149245311,1.719144291803051,4.28542477919,1.72735735453,4.28779600493,1.73065039734,4.28542517366,1.7273575608,4.28779600558,1.73065039762
10.175,4.370567048008668,1.6959661896950404,4.35470483813,1.69835955823,4.34294175538,1.70771375716,4.35470518628,1.69835977612,4.34294175571,1.7077137573
10.225,4.426122603564221,1.6729453974623123,4.417940191,1.67209873061,4.39842313131,1.68480258061,4.41794049992,1.67209895033,4.39842313141,1.68480258065
10.275,4.481678159119778,1.6500819151048702,4.47855095256,1.64711452279,4.4539821643,1.66193562966,4.47855121858,1.64711474,4.45398216424,1.66193562964
10.325,4.537233714675334,1.6273757426227125,4.53761200441,1.62294533804,4.5092738634,1.63920429367,4.53761222312,1.62294554996,4.50927386328,1.63920429363
10.375,4.592789270230891,1.604826880015839,4.59562710241,1.59937374308,4.56426436788,1.61664512833,4.59562727058,1.59937394785,4.56426436778,1.61664512829
10.425,4.648344825786448,1.5824353272842497,4.6528805195,1.57627648034,4.61914700752,1.59427637712,4.65288063546,1.57627667693,4.61914700747,1.5942763771
10.475,4.7039003813420015,1.5602010844279466,4.70955049357,1.55357592228,4.67417566085,1.57210550794,4.70955055727,1.55357611037,4.67417566084,1.57210550794
10.525,4.759455936897559,1.538124151446926,4.76575682907,1.5312196494,4.7295729084,1.55009138689,4.76575684192,1.53121982926,4.72957290842,1.55009138689
10.575,4.815011492453114,1.5162045283411913,4.82158421726,1.50917042469,4.78545105563,1.52814338727,4.82158418189,1.50917059711,4.78545105565,1.52814338728
